row_id,date,state,store,product,num_sold
12872,16-12-2016,Kerala,ExcelMart,Mec Sticker,91
12873,16-12-2016,Kerala,MecStore,Mec Mug,337
12874,16-12-2016,Kerala,MecStore,Mec Hat,555
12875,16-12-2016,Kerala,MecStore,Mec Sticker,174
12876,16-12-2016,Mumbai,ExcelMart,Mec Mug,306
12877,16-12-2016,Mumbai,ExcelMart,Mec Hat,498
12878,16-12-2016,Mumbai,ExcelMart,Mec Sticker,137
12879,16-12-2016,Mumbai,MecStore,Mec Mug,601
12880,16-12-2016,Mumbai,MecStore,Mec Hat,806
12881,16-12-2016,Mumbai,MecStore,Mec Sticker,234
12882,16-12-2016,Delhi,ExcelMart,Mec Mug,236
12883,16-12-2016,Delhi,ExcelMart,Mec Hat,354
12884,16-12-2016,Delhi,ExcelMart,Mec Sticker,112
12885,16-12-2016,Delhi,MecStore,Mec Mug,431
12886,16-12-2016,Delhi,MecStore,Mec Hat,606
12887,16-12-2016,Delhi,MecStore,Mec Sticker,185
12888,17-12-2016,Kerala,ExcelMart,Mec Mug,258
12889,17-12-2016,Kerala,ExcelMart,Mec Hat,358
12890,17-12-2016,Kerala,ExcelMart,Mec Sticker,109
12891,17-12-2016,Kerala,MecStore,Mec Mug,411
12892,17-12-2016,Kerala,MecStore,Mec Hat,602
12893,17-12-2016,Kerala,MecStore,Mec Sticker,193
12894,17-12-2016,Mumbai,ExcelMart,Mec Mug,370
12895,17-12-2016,Mumbai,ExcelMart,Mec Hat,587
12896,17-12-2016,Mumbai,ExcelMart,Mec Sticker,181
12897,17-12-2016,Mumbai,MecStore,Mec Mug,700
12898,17-12-2016,Mumbai,MecStore,Mec Hat,1058
12899,17-12-2016,Mumbai,MecStore,Mec Sticker,327
12900,17-12-2016,Delhi,ExcelMart,Mec Mug,287
12901,17-12-2016,Delhi,ExcelMart,Mec Hat,416
12902,17-12-2016,Delhi,ExcelMart,Mec Sticker,121
12903,17-12-2016,Delhi,MecStore,Mec Mug,471
12904,17-12-2016,Delhi,MecStore,Mec Hat,668
12905,17-12-2016,Delhi,MecStore,Mec Sticker,221
12906,18-12-2016,Kerala,ExcelMart,Mec Mug,228
12907,18-12-2016,Kerala,ExcelMart,Mec Hat,386
12908,18-12-2016,Kerala,ExcelMart,Mec Sticker,108
12909,18-12-2016,Kerala,MecStore,Mec Mug,429
12910,18-12-2016,Kerala,MecStore,Mec Hat,676
12911,18-12-2016,Kerala,MecStore,Mec Sticker,196
12912,18-12-2016,Mumbai,ExcelMart,Mec Mug,397
12913,18-12-2016,Mumbai,ExcelMart,Mec Hat,568
12914,18-12-2016,Mumbai,ExcelMart,Mec Sticker,186
12915,18-12-2016,Mumbai,MecStore,Mec Mug,669
12916,18-12-2016,Mumbai,MecStore,Mec Hat,919
12917,18-12-2016,Mumbai,MecStore,Mec Sticker,293
12918,18-12-2016,Delhi,ExcelMart,Mec Mug,290
12919,18-12-2016,Delhi,ExcelMart,Mec Hat,411
12920,18-12-2016,Delhi,ExcelMart,Mec Sticker,124
12921,18-12-2016,Delhi,MecStore,Mec Mug,475
12922,18-12-2016,Delhi,MecStore,Mec Hat,772
12923,18-12-2016,Delhi,MecStore,Mec Sticker,203
12924,19-12-2016,Kerala,ExcelMart,Mec Mug,178
12925,19-12-2016,Kerala,ExcelMart,Mec Hat,294
12926,19-12-2016,Kerala,ExcelMart,Mec Sticker,88
12927,19-12-2016,Kerala,MecStore,Mec Mug,325
12928,19-12-2016,Kerala,MecStore,Mec Hat,566
12929,19-12-2016,Kerala,MecStore,Mec Sticker,150
12930,19-12-2016,Mumbai,ExcelMart,Mec Mug,345
12931,19-12-2016,Mumbai,ExcelMart,Mec Hat,469
12932,19-12-2016,Mumbai,ExcelMart,Mec Sticker,149
12933,19-12-2016,Mumbai,MecStore,Mec Mug,553
12934,19-12-2016,Mumbai,MecStore,Mec Hat,798
12935,19-12-2016,Mumbai,MecStore,Mec Sticker,241
12936,19-12-2016,Delhi,ExcelMart,Mec Mug,240
12937,19-12-2016,Delhi,ExcelMart,Mec Hat,335
12938,19-12-2016,Delhi,ExcelMart,Mec Sticker,101
12939,19-12-2016,Delhi,MecStore,Mec Mug,418
12940,19-12-2016,Delhi,MecStore,Mec Hat,562
12941,19-12-2016,Delhi,MecStore,Mec Sticker,179
12942,20-12-2016,Kerala,ExcelMart,Mec Mug,187
12943,20-12-2016,Kerala,ExcelMart,Mec Hat,292
12944,20-12-2016,Kerala,ExcelMart,Mec Sticker,84
12945,20-12-2016,Kerala,MecStore,Mec Mug,352
12946,20-12-2016,Kerala,MecStore,Mec Hat,510
12947,20-12-2016,Kerala,MecStore,Mec Sticker,151
12948,20-12-2016,Mumbai,ExcelMart,Mec Mug,342
12949,20-12-2016,Mumbai,ExcelMart,Mec Hat,461
12950,20-12-2016,Mumbai,ExcelMart,Mec Sticker,144
12951,20-12-2016,Mumbai,MecStore,Mec Mug,533
12952,20-12-2016,Mumbai,MecStore,Mec Hat,819
12953,20-12-2016,Mumbai,MecStore,Mec Sticker,239
12954,20-12-2016,Delhi,ExcelMart,Mec Mug,225
12955,20-12-2016,Delhi,ExcelMart,Mec Hat,325
12956,20-12-2016,Delhi,ExcelMart,Mec Sticker,102
12957,20-12-2016,Delhi,MecStore,Mec Mug,430
12958,20-12-2016,Delhi,MecStore,Mec Hat,581
12959,20-12-2016,Delhi,MecStore,Mec Sticker,183
12960,21-12-2016,Kerala,ExcelMart,Mec Mug,195
12961,21-12-2016,Kerala,ExcelMart,Mec Hat,296
12962,21-12-2016,Kerala,ExcelMart,Mec Sticker,93
12963,21-12-2016,Kerala,MecStore,Mec Mug,349
12964,21-12-2016,Kerala,MecStore,Mec Hat,521
12965,21-12-2016,Kerala,MecStore,Mec Sticker,150
12966,21-12-2016,Mumbai,ExcelMart,Mec Mug,288
12967,21-12-2016,Mumbai,ExcelMart,Mec Hat,498
12968,21-12-2016,Mumbai,ExcelMart,Mec Sticker,134
12969,21-12-2016,Mumbai,MecStore,Mec Mug,569
12970,21-12-2016,Mumbai,MecStore,Mec Hat,900
12971,21-12-2016,Mumbai,MecStore,Mec Sticker,242
12972,21-12-2016,Delhi,ExcelMart,Mec Mug,232
12973,21-12-2016,Delhi,ExcelMart,Mec Hat,337
12974,21-12-2016,Delhi,ExcelMart,Mec Sticker,98
12975,21-12-2016,Delhi,MecStore,Mec Mug,426
12976,21-12-2016,Delhi,MecStore,Mec Hat,573
12977,21-12-2016,Delhi,MecStore,Mec Sticker,190
12978,22-12-2016,Kerala,ExcelMart,Mec Mug,188
12979,22-12-2016,Kerala,ExcelMart,Mec Hat,303
12980,22-12-2016,Kerala,ExcelMart,Mec Sticker,85
12981,22-12-2016,Kerala,MecStore,Mec Mug,340
12982,22-12-2016,Kerala,MecStore,Mec Hat,539
12983,22-12-2016,Kerala,MecStore,Mec Sticker,151
12984,22-12-2016,Mumbai,ExcelMart,Mec Mug,343
12985,22-12-2016,Mumbai,ExcelMart,Mec Hat,458
12986,22-12-2016,Mumbai,ExcelMart,Mec Sticker,153
12987,22-12-2016,Mumbai,MecStore,Mec Mug,594
12988,22-12-2016,Mumbai,MecStore,Mec Hat,871
12989,22-12-2016,Mumbai,MecStore,Mec Sticker,252
12990,22-12-2016,Delhi,ExcelMart,Mec Mug,221
12991,22-12-2016,Delhi,ExcelMart,Mec Hat,336
12992,22-12-2016,Delhi,ExcelMart,Mec Sticker,115
12993,22-12-2016,Delhi,MecStore,Mec Mug,409
12994,22-12-2016,Delhi,MecStore,Mec Hat,595
12995,22-12-2016,Delhi,MecStore,Mec Sticker,179
12996,23-12-2016,Kerala,ExcelMart,Mec Mug,222
12997,23-12-2016,Kerala,ExcelMart,Mec Hat,334
12998,23-12-2016,Kerala,ExcelMart,Mec Sticker,88
12999,23-12-2016,Kerala,MecStore,Mec Mug,368
13000,23-12-2016,Kerala,MecStore,Mec Hat,553
13001,23-12-2016,Kerala,MecStore,Mec Sticker,170
13002,23-12-2016,Mumbai,ExcelMart,Mec Mug,314
13003,23-12-2016,Mumbai,ExcelMart,Mec Hat,521
13004,23-12-2016,Mumbai,ExcelMart,Mec Sticker,136
13005,23-12-2016,Mumbai,MecStore,Mec Mug,599
13006,23-12-2016,Mumbai,MecStore,Mec Hat,886
13007,23-12-2016,Mumbai,MecStore,Mec Sticker,273
13008,23-12-2016,Delhi,ExcelMart,Mec Mug,271
13009,23-12-2016,Delhi,ExcelMart,Mec Hat,358
13010,23-12-2016,Delhi,ExcelMart,Mec Sticker,107
13011,23-12-2016,Delhi,MecStore,Mec Mug,463
13012,23-12-2016,Delhi,MecStore,Mec Hat,564
13013,23-12-2016,Delhi,MecStore,Mec Sticker,190
13014,24-12-2016,Kerala,ExcelMart,Mec Mug,269
13015,24-12-2016,Kerala,ExcelMart,Mec Hat,399
13016,24-12-2016,Kerala,ExcelMart,Mec Sticker,108
13017,24-12-2016,Kerala,MecStore,Mec Mug,425
13018,24-12-2016,Kerala,MecStore,Mec Hat,665
13019,24-12-2016,Kerala,MecStore,Mec Sticker,194
13020,24-12-2016,Mumbai,ExcelMart,Mec Mug,362
13021,24-12-2016,Mumbai,ExcelMart,Mec Hat,594
13022,24-12-2016,Mumbai,ExcelMart,Mec Sticker,167
13023,24-12-2016,Mumbai,MecStore,Mec Mug,716
13024,24-12-2016,Mumbai,MecStore,Mec Hat,1029
13025,24-12-2016,Mumbai,MecStore,Mec Sticker,304
13026,24-12-2016,Delhi,ExcelMart,Mec Mug,295
13027,24-12-2016,Delhi,ExcelMart,Mec Hat,422
13028,24-12-2016,Delhi,ExcelMart,Mec Sticker,137
13029,24-12-2016,Delhi,MecStore,Mec Mug,517
13030,24-12-2016,Delhi,MecStore,Mec Hat,785
13031,24-12-2016,Delhi,MecStore,Mec Sticker,221
13032,25-12-2016,Kerala,ExcelMart,Mec Mug,283
13033,25-12-2016,Kerala,ExcelMart,Mec Hat,418
13034,25-12-2016,Kerala,ExcelMart,Mec Sticker,118
13035,25-12-2016,Kerala,MecStore,Mec Mug,471
13036,25-12-2016,Kerala,MecStore,Mec Hat,679
13037,25-12-2016,Kerala,MecStore,Mec Sticker,225
13038,25-12-2016,Mumbai,ExcelMart,Mec Mug,426
13039,25-12-2016,Mumbai,ExcelMart,Mec Hat,643
13040,25-12-2016,Mumbai,ExcelMart,Mec Sticker,190
13041,25-12-2016,Mumbai,MecStore,Mec Mug,777
13042,25-12-2016,Mumbai,MecStore,Mec Hat,1031
13043,25-12-2016,Mumbai,MecStore,Mec Sticker,331
13044,25-12-2016,Delhi,ExcelMart,Mec Mug,319
13045,25-12-2016,Delhi,ExcelMart,Mec Hat,497
13046,25-12-2016,Delhi,ExcelMart,Mec Sticker,149
13047,25-12-2016,Delhi,MecStore,Mec Mug,544
13048,25-12-2016,Delhi,MecStore,Mec Hat,882
13049,25-12-2016,Delhi,MecStore,Mec Sticker,259
13050,26-12-2016,Kerala,ExcelMart,Mec Mug,245
13051,26-12-2016,Kerala,ExcelMart,Mec Hat,409
13052,26-12-2016,Kerala,ExcelMart,Mec Sticker,119
13053,26-12-2016,Kerala,MecStore,Mec Mug,466
13054,26-12-2016,Kerala,MecStore,Mec Hat,705
13055,26-12-2016,Kerala,MecStore,Mec Sticker,200
13056,26-12-2016,Mumbai,ExcelMart,Mec Mug,393
13057,26-12-2016,Mumbai,ExcelMart,Mec Hat,623
13058,26-12-2016,Mumbai,ExcelMart,Mec Sticker,183
13059,26-12-2016,Mumbai,MecStore,Mec Mug,724
13060,26-12-2016,Mumbai,MecStore,Mec Hat,1060
13061,26-12-2016,Mumbai,MecStore,Mec Sticker,314
13062,26-12-2016,Delhi,ExcelMart,Mec Mug,313
13063,26-12-2016,Delhi,ExcelMart,Mec Hat,484
13064,26-12-2016,Delhi,ExcelMart,Mec Sticker,134
13065,26-12-2016,Delhi,MecStore,Mec Mug,581
13066,26-12-2016,Delhi,MecStore,Mec Hat,839
13067,26-12-2016,Delhi,MecStore,Mec Sticker,255
13068,27-12-2016,Kerala,ExcelMart,Mec Mug,336
13069,27-12-2016,Kerala,ExcelMart,Mec Hat,513
13070,27-12-2016,Kerala,ExcelMart,Mec Sticker,160
13071,27-12-2016,Kerala,MecStore,Mec Mug,566
13072,27-12-2016,Kerala,MecStore,Mec Hat,838
13073,27-12-2016,Kerala,MecStore,Mec Sticker,279
13074,27-12-2016,Mumbai,ExcelMart,Mec Mug,518
13075,27-12-2016,Mumbai,ExcelMart,Mec Hat,742
13076,27-12-2016,Mumbai,ExcelMart,Mec Sticker,235
13077,27-12-2016,Mumbai,MecStore,Mec Mug,840
13078,27-12-2016,Mumbai,MecStore,Mec Hat,1367
13079,27-12-2016,Mumbai,MecStore,Mec Sticker,405
13080,27-12-2016,Delhi,ExcelMart,Mec Mug,412
13081,27-12-2016,Delhi,ExcelMart,Mec Hat,595
13082,27-12-2016,Delhi,ExcelMart,Mec Sticker,181
13083,27-12-2016,Delhi,MecStore,Mec Mug,729
13084,27-12-2016,Delhi,MecStore,Mec Hat,1014
13085,27-12-2016,Delhi,MecStore,Mec Sticker,291
13086,28-12-2016,Kerala,ExcelMart,Mec Mug,419
13087,28-12-2016,Kerala,ExcelMart,Mec Hat,671
13088,28-12-2016,Kerala,ExcelMart,Mec Sticker,190
13089,28-12-2016,Kerala,MecStore,Mec Mug,729
13090,28-12-2016,Kerala,MecStore,Mec Hat,1077
13091,28-12-2016,Kerala,MecStore,Mec Sticker,341
13092,28-12-2016,Mumbai,ExcelMart,Mec Mug,606
13093,28-12-2016,Mumbai,ExcelMart,Mec Hat,912
13094,28-12-2016,Mumbai,ExcelMart,Mec Sticker,262
13095,28-12-2016,Mumbai,MecStore,Mec Mug,1087
13096,28-12-2016,Mumbai,MecStore,Mec Hat,1652
13097,28-12-2016,Mumbai,MecStore,Mec Sticker,525
13098,28-12-2016,Delhi,ExcelMart,Mec Mug,492
13099,28-12-2016,Delhi,ExcelMart,Mec Hat,786
13100,28-12-2016,Delhi,ExcelMart,Mec Sticker,224
13101,28-12-2016,Delhi,MecStore,Mec Mug,890
13102,28-12-2016,Delhi,MecStore,Mec Hat,1382
13103,28-12-2016,Delhi,MecStore,Mec Sticker,404
13104,29-12-2016,Kerala,ExcelMart,Mec Mug,463
13105,29-12-2016,Kerala,ExcelMart,Mec Hat,732
13106,29-12-2016,Kerala,ExcelMart,Mec Sticker,220
13107,29-12-2016,Kerala,MecStore,Mec Mug,833
13108,29-12-2016,Kerala,MecStore,Mec Hat,1328
13109,29-12-2016,Kerala,MecStore,Mec Sticker,377
13110,29-12-2016,Mumbai,ExcelMart,Mec Mug,714
13111,29-12-2016,Mumbai,ExcelMart,Mec Hat,1109
13112,29-12-2016,Mumbai,ExcelMart,Mec Sticker,332
13113,29-12-2016,Mumbai,MecStore,Mec Mug,1219
13114,29-12-2016,Mumbai,MecStore,Mec Hat,1992
13115,29-12-2016,Mumbai,MecStore,Mec Sticker,553
13116,29-12-2016,Delhi,ExcelMart,Mec Mug,611
13117,29-12-2016,Delhi,ExcelMart,Mec Hat,1013
13118,29-12-2016,Delhi,ExcelMart,Mec Sticker,251
13119,29-12-2016,Delhi,MecStore,Mec Mug,962
13120,29-12-2016,Delhi,MecStore,Mec Hat,1496
13121,29-12-2016,Delhi,MecStore,Mec Sticker,401
13122,30-12-2016,Kerala,ExcelMart,Mec Mug,531
13123,30-12-2016,Kerala,ExcelMart,Mec Hat,805
13124,30-12-2016,Kerala,ExcelMart,Mec Sticker,221
13125,30-12-2016,Kerala,MecStore,Mec Mug,903
13126,30-12-2016,Kerala,MecStore,Mec Hat,1362
13127,30-12-2016,Kerala,MecStore,Mec Sticker,429
13128,30-12-2016,Mumbai,ExcelMart,Mec Mug,868
13129,30-12-2016,Mumbai,ExcelMart,Mec Hat,1128
13130,30-12-2016,Mumbai,ExcelMart,Mec Sticker,350
13131,30-12-2016,Mumbai,MecStore,Mec Mug,1298
13132,30-12-2016,Mumbai,MecStore,Mec Hat,2166
13133,30-12-2016,Mumbai,MecStore,Mec Sticker,570
13134,30-12-2016,Delhi,ExcelMart,Mec Mug,585
13135,30-12-2016,Delhi,ExcelMart,Mec Hat,930
13136,30-12-2016,Delhi,ExcelMart,Mec Sticker,287
13137,30-12-2016,Delhi,MecStore,Mec Mug,1076
13138,30-12-2016,Delhi,MecStore,Mec Hat,1577
13139,30-12-2016,Delhi,MecStore,Mec Sticker,490
13140,31-12-2016,Kerala,ExcelMart,Mec Mug,542
13141,31-12-2016,Kerala,ExcelMart,Mec Hat,821
13142,31-12-2016,Kerala,ExcelMart,Mec Sticker,215
13143,31-12-2016,Kerala,MecStore,Mec Mug,874
13144,31-12-2016,Kerala,MecStore,Mec Hat,1534
13145,31-12-2016,Kerala,MecStore,Mec Sticker,428
13146,31-12-2016,Mumbai,ExcelMart,Mec Mug,857
13147,31-12-2016,Mumbai,ExcelMart,Mec Hat,1284
13148,31-12-2016,Mumbai,ExcelMart,Mec Sticker,354
13149,31-12-2016,Mumbai,MecStore,Mec Mug,1476
13150,31-12-2016,Mumbai,MecStore,Mec Hat,2212
13151,31-12-2016,Mumbai,MecStore,Mec Sticker,671
13152,31-12-2016,Delhi,ExcelMart,Mec Mug,614
13153,31-12-2016,Delhi,ExcelMart,Mec Hat,1001
13154,31-12-2016,Delhi,ExcelMart,Mec Sticker,276
13155,31-12-2016,Delhi,MecStore,Mec Mug,1123
13156,31-12-2016,Delhi,MecStore,Mec Hat,1672
13157,31-12-2016,Delhi,MecStore,Mec Sticker,487
13158,01-01-2017,Kerala,ExcelMart,Mec Mug,436
13159,01-01-2017,Kerala,ExcelMart,Mec Hat,729
13160,01-01-2017,Kerala,ExcelMart,Mec Sticker,188
13161,01-01-2017,Kerala,MecStore,Mec Mug,747
13162,01-01-2017,Kerala,MecStore,Mec Hat,1186
13163,01-01-2017,Kerala,MecStore,Mec Sticker,328
13164,01-01-2017,Mumbai,ExcelMart,Mec Mug,688
13165,01-01-2017,Mumbai,ExcelMart,Mec Hat,1072
13166,01-01-2017,Mumbai,ExcelMart,Mec Sticker,308
13167,01-01-2017,Mumbai,MecStore,Mec Mug,1201
13168,01-01-2017,Mumbai,MecStore,Mec Hat,1927
13169,01-01-2017,Mumbai,MecStore,Mec Sticker,560
13170,01-01-2017,Delhi,ExcelMart,Mec Mug,560
13171,01-01-2017,Delhi,ExcelMart,Mec Hat,830
13172,01-01-2017,Delhi,ExcelMart,Mec Sticker,263
13173,01-01-2017,Delhi,MecStore,Mec Mug,847
13174,01-01-2017,Delhi,MecStore,Mec Hat,1404
13175,01-01-2017,Delhi,MecStore,Mec Sticker,402
13176,02-01-2017,Kerala,ExcelMart,Mec Mug,294
13177,02-01-2017,Kerala,ExcelMart,Mec Hat,467
13178,02-01-2017,Kerala,ExcelMart,Mec Sticker,128
13179,02-01-2017,Kerala,MecStore,Mec Mug,525
13180,02-01-2017,Kerala,MecStore,Mec Hat,812
13181,02-01-2017,Kerala,MecStore,Mec Sticker,242
13182,02-01-2017,Mumbai,ExcelMart,Mec Mug,443
13183,02-01-2017,Mumbai,ExcelMart,Mec Hat,661
13184,02-01-2017,Mumbai,ExcelMart,Mec Sticker,203
13185,02-01-2017,Mumbai,MecStore,Mec Mug,746
13186,02-01-2017,Mumbai,MecStore,Mec Hat,1261
13187,02-01-2017,Mumbai,MecStore,Mec Sticker,346
13188,02-01-2017,Delhi,ExcelMart,Mec Mug,351
13189,02-01-2017,Delhi,ExcelMart,Mec Hat,526
13190,02-01-2017,Delhi,ExcelMart,Mec Sticker,163
13191,02-01-2017,Delhi,MecStore,Mec Mug,634
13192,02-01-2017,Delhi,MecStore,Mec Hat,882
13193,02-01-2017,Delhi,MecStore,Mec Sticker,268
13194,03-01-2017,Kerala,ExcelMart,Mec Mug,261
13195,03-01-2017,Kerala,ExcelMart,Mec Hat,365
13196,03-01-2017,Kerala,ExcelMart,Mec Sticker,107
13197,03-01-2017,Kerala,MecStore,Mec Mug,412
13198,03-01-2017,Kerala,MecStore,Mec Hat,638
13199,03-01-2017,Kerala,MecStore,Mec Sticker,189
13200,03-01-2017,Mumbai,ExcelMart,Mec Mug,338
13201,03-01-2017,Mumbai,ExcelMart,Mec Hat,632
13202,03-01-2017,Mumbai,ExcelMart,Mec Sticker,168
13203,03-01-2017,Mumbai,MecStore,Mec Mug,670
13204,03-01-2017,Mumbai,MecStore,Mec Hat,1143
13205,03-01-2017,Mumbai,MecStore,Mec Sticker,309
13206,03-01-2017,Delhi,ExcelMart,Mec Mug,323
13207,03-01-2017,Delhi,ExcelMart,Mec Hat,478
13208,03-01-2017,Delhi,ExcelMart,Mec Sticker,147
13209,03-01-2017,Delhi,MecStore,Mec Mug,513
13210,03-01-2017,Delhi,MecStore,Mec Hat,959
13211,03-01-2017,Delhi,MecStore,Mec Sticker,238
13212,04-01-2017,Kerala,ExcelMart,Mec Mug,234
13213,04-01-2017,Kerala,ExcelMart,Mec Hat,382
13214,04-01-2017,Kerala,ExcelMart,Mec Sticker,106
13215,04-01-2017,Kerala,MecStore,Mec Mug,386
13216,04-01-2017,Kerala,MecStore,Mec Hat,643
13217,04-01-2017,Kerala,MecStore,Mec Sticker,182
13218,04-01-2017,Mumbai,ExcelMart,Mec Mug,411
13219,04-01-2017,Mumbai,ExcelMart,Mec Hat,557
13220,04-01-2017,Mumbai,ExcelMart,Mec Sticker,162
13221,04-01-2017,Mumbai,MecStore,Mec Mug,700
13222,04-01-2017,Mumbai,MecStore,Mec Hat,1026
13223,04-01-2017,Mumbai,MecStore,Mec Sticker,285
13224,04-01-2017,Delhi,ExcelMart,Mec Mug,301
13225,04-01-2017,Delhi,ExcelMart,Mec Hat,485
13226,04-01-2017,Delhi,ExcelMart,Mec Sticker,145
13227,04-01-2017,Delhi,MecStore,Mec Mug,548
13228,04-01-2017,Delhi,MecStore,Mec Hat,870
13229,04-01-2017,Delhi,MecStore,Mec Sticker,252
13230,05-01-2017,Kerala,ExcelMart,Mec Mug,233
13231,05-01-2017,Kerala,ExcelMart,Mec Hat,332
13232,05-01-2017,Kerala,ExcelMart,Mec Sticker,102
13233,05-01-2017,Kerala,MecStore,Mec Mug,409
13234,05-01-2017,Kerala,MecStore,Mec Hat,646
13235,05-01-2017,Kerala,MecStore,Mec Sticker,204
13236,05-01-2017,Mumbai,ExcelMart,Mec Mug,343
13237,05-01-2017,Mumbai,ExcelMart,Mec Hat,612
13238,05-01-2017,Mumbai,ExcelMart,Mec Sticker,164
13239,05-01-2017,Mumbai,MecStore,Mec Mug,723
13240,05-01-2017,Mumbai,MecStore,Mec Hat,994
13241,05-01-2017,Mumbai,MecStore,Mec Sticker,297
13242,05-01-2017,Delhi,ExcelMart,Mec Mug,314
13243,05-01-2017,Delhi,ExcelMart,Mec Hat,535
13244,05-01-2017,Delhi,ExcelMart,Mec Sticker,143
13245,05-01-2017,Delhi,MecStore,Mec Mug,526
13246,05-01-2017,Delhi,MecStore,Mec Hat,836
13247,05-01-2017,Delhi,MecStore,Mec Sticker,249
13248,06-01-2017,Kerala,ExcelMart,Mec Mug,245
13249,06-01-2017,Kerala,ExcelMart,Mec Hat,387
13250,06-01-2017,Kerala,ExcelMart,Mec Sticker,115
13251,06-01-2017,Kerala,MecStore,Mec Mug,514
13252,06-01-2017,Kerala,MecStore,Mec Hat,677
13253,06-01-2017,Kerala,MecStore,Mec Sticker,200
13254,06-01-2017,Mumbai,ExcelMart,Mec Mug,422
13255,06-01-2017,Mumbai,ExcelMart,Mec Hat,635
13256,06-01-2017,Mumbai,ExcelMart,Mec Sticker,193
13257,06-01-2017,Mumbai,MecStore,Mec Mug,668
13258,06-01-2017,Mumbai,MecStore,Mec Hat,1189
13259,06-01-2017,Mumbai,MecStore,Mec Sticker,315
13260,06-01-2017,Delhi,ExcelMart,Mec Mug,324
13261,06-01-2017,Delhi,ExcelMart,Mec Hat,539
13262,06-01-2017,Delhi,ExcelMart,Mec Sticker,147
13263,06-01-2017,Delhi,MecStore,Mec Mug,581
13264,06-01-2017,Delhi,MecStore,Mec Hat,948
13265,06-01-2017,Delhi,MecStore,Mec Sticker,253
13266,07-01-2017,Kerala,ExcelMart,Mec Mug,280
13267,07-01-2017,Kerala,ExcelMart,Mec Hat,487
13268,07-01-2017,Kerala,ExcelMart,Mec Sticker,140
13269,07-01-2017,Kerala,MecStore,Mec Mug,582
13270,07-01-2017,Kerala,MecStore,Mec Hat,789
13271,07-01-2017,Kerala,MecStore,Mec Sticker,235
13272,07-01-2017,Mumbai,ExcelMart,Mec Mug,483
13273,07-01-2017,Mumbai,ExcelMart,Mec Hat,779
13274,07-01-2017,Mumbai,ExcelMart,Mec Sticker,217
13275,07-01-2017,Mumbai,MecStore,Mec Mug,781
13276,07-01-2017,Mumbai,MecStore,Mec Hat,1258
13277,07-01-2017,Mumbai,MecStore,Mec Sticker,358
13278,07-01-2017,Delhi,ExcelMart,Mec Mug,377
13279,07-01-2017,Delhi,ExcelMart,Mec Hat,583
13280,07-01-2017,Delhi,ExcelMart,Mec Sticker,168
13281,07-01-2017,Delhi,MecStore,Mec Mug,633
13282,07-01-2017,Delhi,MecStore,Mec Hat,1152
13283,07-01-2017,Delhi,MecStore,Mec Sticker,287
13284,08-01-2017,Kerala,ExcelMart,Mec Mug,316
13285,08-01-2017,Kerala,ExcelMart,Mec Hat,472
13286,08-01-2017,Kerala,ExcelMart,Mec Sticker,119
13287,08-01-2017,Kerala,MecStore,Mec Mug,495
13288,08-01-2017,Kerala,MecStore,Mec Hat,795
13289,08-01-2017,Kerala,MecStore,Mec Sticker,244
13290,08-01-2017,Mumbai,ExcelMart,Mec Mug,425
13291,08-01-2017,Mumbai,ExcelMart,Mec Hat,737
13292,08-01-2017,Mumbai,ExcelMart,Mec Sticker,206
13293,08-01-2017,Mumbai,MecStore,Mec Mug,774
13294,08-01-2017,Mumbai,MecStore,Mec Hat,1244
13295,08-01-2017,Mumbai,MecStore,Mec Sticker,391
13296,08-01-2017,Delhi,ExcelMart,Mec Mug,351
13297,08-01-2017,Delhi,ExcelMart,Mec Hat,549
13298,08-01-2017,Delhi,ExcelMart,Mec Sticker,159
13299,08-01-2017,Delhi,MecStore,Mec Mug,673
13300,08-01-2017,Delhi,MecStore,Mec Hat,1050
13301,08-01-2017,Delhi,MecStore,Mec Sticker,245
13302,09-01-2017,Kerala,ExcelMart,Mec Mug,253
13303,09-01-2017,Kerala,ExcelMart,Mec Hat,390
13304,09-01-2017,Kerala,ExcelMart,Mec Sticker,109
13305,09-01-2017,Kerala,MecStore,Mec Mug,411
13306,09-01-2017,Kerala,MecStore,Mec Hat,658
13307,09-01-2017,Kerala,MecStore,Mec Sticker,193
13308,09-01-2017,Mumbai,ExcelMart,Mec Mug,338
13309,09-01-2017,Mumbai,ExcelMart,Mec Hat,563
13310,09-01-2017,Mumbai,ExcelMart,Mec Sticker,157
13311,09-01-2017,Mumbai,MecStore,Mec Mug,585
13312,09-01-2017,Mumbai,MecStore,Mec Hat,959
13313,09-01-2017,Mumbai,MecStore,Mec Sticker,286
13314,09-01-2017,Delhi,ExcelMart,Mec Mug,297
13315,09-01-2017,Delhi,ExcelMart,Mec Hat,496
13316,09-01-2017,Delhi,ExcelMart,Mec Sticker,116
13317,09-01-2017,Delhi,MecStore,Mec Mug,475
13318,09-01-2017,Delhi,MecStore,Mec Hat,783
13319,09-01-2017,Delhi,MecStore,Mec Sticker,206
13320,10-01-2017,Kerala,ExcelMart,Mec Mug,236
13321,10-01-2017,Kerala,ExcelMart,Mec Hat,368
13322,10-01-2017,Kerala,ExcelMart,Mec Sticker,105
13323,10-01-2017,Kerala,MecStore,Mec Mug,427
13324,10-01-2017,Kerala,MecStore,Mec Hat,728
13325,10-01-2017,Kerala,MecStore,Mec Sticker,192
